frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,camera_radial_k1,camera_radial_k2,camera_radial_k3,camera_radial_k4,camera_radial_k5,camera_radial_k6,camera_tangential_p1,camera_tangential_p2,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
18,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
19,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
20,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
21,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
22,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
23,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
24,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
25,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
26,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
27,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
28,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
29,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
30,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
31,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-6.0,1.0
33,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-10.0,3.0
34,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-21.0,4.0
35,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-38.0,0.0
36,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-50.0,0.0
37,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-38.0,-1.0
38,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-39.0,-8.0
39,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-17.0,-4.0
40,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-4.0,0.0
41,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-5.0,0.0
42,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-12.0,0.0
43,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-13.0,1.0
44,1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-20.0,1.0
45,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-23.0,0.0
46,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-14.0,-1.0
47,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-2.0,-1.0
48,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
49,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
50,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-1.0,0.0
51,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-3.0,0.0
52,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-7.0,0.0
53,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-14.0,-2.0
54,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-16.0,-4.0
55,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-18.0,-4.0
56,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-19.0,-5.0
57,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-29.0,-10.0
58,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-45.0,-21.0
59,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-41.0,-13.0
60,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-27.0,-3.0
61,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-9.0,-2.0
62,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
63,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,25.0,-6.0
64,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,86.0,-10.0
65,2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,99.0,-2.0
66,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,88.0,0.0
67,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,68.0,7.0
68,2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,56.0,14.0
69,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,21.0,8.0
70,2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,select_weapon|look,,4.0,3.0
71,2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,select_weapon|look,,1.0,0.0
72,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,select_weapon,,0.0,0.0
73,2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,select_weapon,,0.0,0.0
74,2467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,select_weapon|look,,-11.0,0.0
75,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-24.0,-4.0
76,2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-54.0,-6.0
77,2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-47.0,-9.0
78,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-35.0,-14.0
79,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-21.0,-10.0
80,2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-4.0,-2.0
81,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-1.0,0.0
82,2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
83,2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
84,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,6.0,0.0
85,2833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,12.0,0.0
86,2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,16.0,0.0
87,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,16.0,0.0
88,2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,14.0,1.0
89,2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,10.0,2.0
90,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,3.0,0.0
91,3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,1.0,0.0
92,3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-4.0,-18.0
93,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-19.0,-50.0
94,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-17.0,-31.0
95,3167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-7.0,-10.0
96,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,-1.0
97,3233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-1.0,0.0
98,3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
99,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
100,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-1.0,0.0
101,3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
102,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,1.0
103,3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,4.0
104,3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,3.0,16.0
105,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,14.0,21.0
106,3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,26.0,34.0
107,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,18.0,25.0
108,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,16.0,23.0
109,3633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,13.0,22.0
110,3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,12.0,21.0
111,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,7.0,13.0
112,3733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,2.0,4.0
113,3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,1.0
114,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
115,3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
116,3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
117,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
118,3933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
119,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
120,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-5.0,0.0
121,4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-7.0,0.0
122,4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-16.0,-2.0
123,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-36.0,-4.0
124,4133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-56.0,-7.0
125,4167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-68.0,-11.0
126,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-78.0,-16.0
127,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-74.0,-33.0
128,4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-36.0,-20.0
129,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-4.0,-3.0
130,4333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
131,4367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
132,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
133,4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
134,4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
135,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
136,4533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
137,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
138,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-4.0,0.0
139,4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-31.0,1.0
140,4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-42.0,7.0
141,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-31.0,2.0
142,4733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-33.0,1.0
143,4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-31.0,6.0
144,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-19.0,8.0
145,4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-23.0,11.0
146,4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-25.0,6.0
147,4900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-22.0,1.0
148,4933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-9.0,0.0
149,4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-1.0,0.0
150,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,1.0,1.0
151,5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
152,5067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
153,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
154,5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
155,5167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
156,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-7.0,7.0
157,5233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-70.0,44.0
158,5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-135.0,62.0
159,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-131.0,55.0
160,5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-99.0,42.0
161,5367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-56.0,15.0
162,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-31.0,6.0
163,5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-20.0,3.0
164,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-11.0,0.0
165,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire|look,Left,-1.0,0.0
166,5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
167,5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
168,5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
169,5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
170,5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
171,5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
172,5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
173,5767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
174,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
175,5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
176,5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
177,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
178,5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
179,5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
180,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
181,6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
182,6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,1.0,0.0
183,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,22.0,0.0
184,6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,26.0,0.0
185,6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,27.0,0.0
186,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,11.0,0.0
187,6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,3.0,0.0
188,6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-2.0,0.0
189,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-38.0,0.0
190,6333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-138.0,4.0
191,6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-233.0,0.0
192,6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-172.0,0.0
193,6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-84.0,0.0
194,6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-38.0,0.0
195,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-8.0,0.0
196,6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
197,6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
198,6600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
199,6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
200,6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,13.0,7.0
201,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,7.0,11.0
202,6733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-53.0,33.0
203,6767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-559.0,105.0
204,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-507.0,25.0
205,6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-261.0,-15.0
206,6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-94.0,-24.0
207,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-26.0,-7.0
208,6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-3.0,0.0
209,6967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-1.0,0.0
210,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,-1.0,-1.0
211,7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left,,0.0,0.0
212,7067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left,,0.0,0.0
213,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left|look,,0.0,-1.0
214,7133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left,,0.0,0.0
215,7167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left|look,,0.0,-2.0
216,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left,,0.0,0.0
217,7233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left,,0.0,0.0
218,7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left,,0.0,0.0
219,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A|W,move_forward|move_left,,0.0,0.0
220,7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
221,7367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
222,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
223,7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
224,7467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
225,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,0.0,-4.0
226,7533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,18.0,-29.0
227,7567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,96.0,-59.0
228,7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,136.0,-48.0
229,7633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,125.0,-14.0
230,7667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,42.0,0.0
231,7700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,11.0,1.0
232,7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,1.0
233,7767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-4.0,1.0
234,7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-20.0,5.0
235,7833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-23.0,6.0
236,7867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-14.0,5.0
237,7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-10.0,4.0
238,7933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-2.0,1.0
239,7967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire,Left,0.0,0.0
240,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
241,8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
242,8067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
243,8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|fire,Left,0.0,0.0
244,8133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
245,8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
246,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
247,8233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
248,8267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
249,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
250,8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
251,8367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
252,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
253,8433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
254,8467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
255,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
256,8533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,7.0,-5.0
257,8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,18.0,-10.0
258,8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,11.0,-8.0
259,8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,11.0,-18.0
260,8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,26.0,-58.0
261,8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,52.0,-84.0
262,8733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,121.0,-129.0
263,8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,86.0,-76.0
264,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,41.0,-44.0
265,8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward|look,,6.0,-13.0
266,8867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
267,8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
268,8933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
269,8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
270,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
