frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,camera_radial_k1,camera_radial_k2,camera_radial_k3,camera_radial_k4,camera_radial_k5,camera_radial_k6,camera_tangential_p1,camera_tangential_p2,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
155,5167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
156,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
157,5233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
158,5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,move_forward,,0.0,0.0
159,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D|W,move_forward|move_right,,0.0,0.0
160,5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D|W,move_forward|move_right,,0.0,0.0
161,5367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D|W,move_forward|move_right,,0.0,0.0
162,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D|W,move_forward|move_right,,0.0,0.0
163,5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D|W,move_forward|move_right,,0.0,0.0
164,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D|W,move_forward|move_right,,0.0,0.0
165,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
166,5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
167,5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
168,5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
169,5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
170,5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
171,5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
172,5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
173,5767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
174,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
175,5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
176,5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
177,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
178,5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
179,5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
180,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
181,6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
182,6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
183,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
184,6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
185,6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
186,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
