frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,camera_radial_k1,camera_radial_k2,camera_radial_k3,camera_radial_k4,camera_radial_k5,camera_radial_k6,camera_tangential_p1,camera_tangential_p2,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
184,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
185,6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
186,6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
187,6600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
188,6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
189,6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
190,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
191,6733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
192,6767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
193,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
194,6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
195,6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
196,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
197,6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
198,6967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
199,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
200,7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
201,7067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
202,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
203,7133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
204,7167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
205,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
206,7233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
207,7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
208,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
209,7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
210,7367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
211,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
212,7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
213,7467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
