frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
115,3833,,,,,,,,,,,,,,,,,,,,,,,,,0,0
116,3867,,,,,,,,,,,,,,,,,,,,,,,,,0,0
117,3900,,,,,,,,,,,,,,,,,,,,,,,,,0,0
118,3933,,,,,,,,,,,,,,,,,,,,,,,,,5,-2
119,3967,,,,,,,,,,,,,,,,,,,,,,,,,1,-1
120,4000,,,,,,,,,,,,,,,,,,,,,,,,,0,0
121,4033,,,,,,,,,,,,,,,,,,,,,,,,,0,0
122,4067,,,,,,,,,,,,,,,,,,,,,,s,move_down,,-8,-1
123,4100,,,,,,,,,,,,,,,,,,,,,,s,move_down,,-51,8
124,4133,,,,,,,,,,,,,,,,,,,,,,s,move_down,,-105,16
125,4167,,,,,,,,,,,,,,,,,,,,,,s,move_down,,-178,8
126,4200,,,,,,,,,,,,,,,,,,,,,,s,move_down,,-86,0
127,4233,,,,,,,,,,,,,,,,,,,,,,s,move_down,,0,0
128,4267,,,,,,,,,,,,,,,,,,,,,,,,,-13,1
129,4300,,,,,,,,,,,,,,,,,,,,,,,,,0,0
130,4333,,,,,,,,,,,,,,,,,,,,,,,,,0,0
131,4367,,,,,,,,,,,,,,,,,,,,,,,,,0,0
132,4400,,,,,,,,,,,,,,,,,,,,,,,,,-20,-10
133,4433,,,,,,,,,,,,,,,,,,,,,,,,,-153,-16
134,4467,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-119,-11
135,4500,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-47,-2
136,4533,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-1,1
137,4567,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,2
138,4600,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
139,4633,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-1,1
140,4667,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-17,3
141,4700,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-12,2
142,4733,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-5,4
143,4767,,,,,,,,,,,,,,,,,,,,,,,,,-1,5
144,4800,,,,,,,,,,,,,,,,,,,,,,,,,0,0
145,4833,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,2
146,4867,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
147,4900,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
148,4933,,,,,,,,,,,,,,,,,,,,,,w,move_up,,1,-1
149,4967,,,,,,,,,,,,,,,,,,,,,,w,move_up,,18,-7
150,5000,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
151,5033,,,,,,,,,,,,,,,,,,,,,,w,move_up,,1,0
152,5067,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
153,5100,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
154,5133,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
155,5167,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
156,5200,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
157,5233,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
158,5267,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
159,5300,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
160,5333,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
161,5367,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,-1
162,5400,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-33,-17
163,5433,,,,,,,,,,,,,,,,,,,,,,w,move_up,,11,14
164,5467,,,,,,,,,,,,,,,,,,,,,,w,move_up,,42,11
165,5500,,,,,,,,,,,,,,,,,,,,,,w,move_up,,8,3
166,5533,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
167,5567,,,,,,,,,,,,,,,,,,,,,,w,move_up,,1,0
168,5600,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-3,-3
169,5633,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
170,5667,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-3,1
171,5700,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
172,5733,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
173,5767,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
174,5800,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
175,5833,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
176,5867,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
177,5900,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
178,5933,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
179,5967,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
180,6000,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
181,6033,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
182,6067,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
183,6100,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
184,6133,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-1,-2
185,6167,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-1,19
186,6200,,,,,,,,,,,,,,,,,,,,,,w,move_up,,16,29
187,6233,,,,,,,,,,,,,,,,,,,,,,w,move_up,,20,20
188,6267,,,,,,,,,,,,,,,,,,,,,,w,move_up,,13,9
189,6300,,,,,,,,,,,,,,,,,,,,,,w,move_up,,2,2
190,6333,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
191,6367,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,1
192,6400,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
193,6433,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
194,6467,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,-1
195,6500,,,,,,,,,,,,,,,,,,,,,,w,move_up,,4,1
196,6533,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
197,6567,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
198,6600,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
199,6633,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
200,6667,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
201,6700,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
202,6733,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
203,6767,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
204,6800,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
205,6833,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
206,6867,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
207,6900,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
208,6933,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
209,6967,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-2,-14
210,7000,,,,,,,,,,,,,,,,,,,,,,w,move_up,,3,-24
211,7033,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-3,-24
212,7067,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-12,-29
213,7100,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-5,-13
214,7133,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
215,7167,,,,,,,,,,,,,,,,,,,,,,,,,-4,7
216,7200,,,,,,,,,,,,,,,,,,,,,,,,,-3,11
217,7233,,,,,,,,,,,,,,,,,,,,,,,,,0,3
218,7267,,,,,,,,,,,,,,,,,,,,,,,,,0,0
219,7300,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
220,7333,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
221,7367,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
222,7400,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
223,7433,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
224,7467,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-1,3
225,7500,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-7,5
226,7533,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-7,3
227,7567,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-5,2
228,7600,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-1,0
229,7633,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-2,1
230,7667,,,,,,,,,,,,,,,,,,,,,,d|w,move_up|move_right,,-3,1
231,7700,,,,,,,,,,,,,,,,,,,,,,d|w,move_up|move_right,,-5,0
232,7733,,,,,,,,,,,,,,,,,,,,,,d|w,move_up|move_right,,-12,0
233,7767,,,,,,,,,,,,,,,,,,,,,,d|w,move_up|move_right,,-14,0
234,7800,,,,,,,,,,,,,,,,,,,,,,d|w,move_up|move_right,,-9,0
235,7833,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
236,7867,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
237,7900,,,,,,,,,,,,,,,,,,,,,,,,,0,0
238,7933,,,,,,,,,,,,,,,,,,,,,,,,,0,0
239,7967,,,,,,,,,,,,,,,,,,,,,,,,,0,0
240,8000,,,,,,,,,,,,,,,,,,,,,,,,,-1,0
241,8033,,,,,,,,,,,,,,,,,,,,,,,,,-2,0
242,8067,,,,,,,,,,,,,,,,,,,,,,,,,-13,-4
243,8100,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-25,-13
244,8133,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-17,-3
245,8167,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-10,1
246,8200,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-8,10
247,8233,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-6,21
248,8267,,,,,,,,,,,,,,,,,,,,,,,,,2,26
249,8300,,,,,,,,,,,,,,,,,,,,,,,,,15,32
250,8333,,,,,,,,,,,,,,,,,,,,,,w,move_up,,17,22
251,8367,,,,,,,,,,,,,,,,,,,,,,w,move_up,,11,11
252,8400,,,,,,,,,,,,,,,,,,,,,,w,move_up,,7,4
253,8433,,,,,,,,,,,,,,,,,,,,,,w,move_up,,23,4
254,8467,,,,,,,,,,,,,,,,,,,,,,w,move_up,,19,1
255,8500,,,,,,,,,,,,,,,,,,,,,,w,move_up,,8,0
256,8533,,,,,,,,,,,,,,,,,,,,,,w,move_up,,3,-1
257,8567,,,,,,,,,,,,,,,,,,,,,,w,move_up,,3,-2
258,8600,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
259,8633,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
260,8667,,,,,,,,,,,,,,,,,,,,,,,,,3,0
261,8700,,,,,,,,,,,,,,,,,,,,,,,,,7,1
262,8733,,,,,,,,,,,,,,,,,,,,,,w,move_up,,10,3
263,8767,,,,,,,,,,,,,,,,,,,,,,w,move_up,,9,2
264,8800,,,,,,,,,,,,,,,,,,,,,,w,move_up,,4,0
265,8833,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,-1
266,8867,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-1,-5
267,8900,,,,,,,,,,,,,,,,,,,,,,w,move_up,,-6,-7
268,8933,,,,,,,,,,,,,,,,,,,,,,,,,-6,-6
269,8967,,,,,,,,,,,,,,,,,,,,,,,,,-4,-7
270,9000,,,,,,,,,,,,,,,,,,,,,,,,,-3,-7
271,9033,,,,,,,,,,,,,,,,,,,,,,,,,-2,-6
272,9067,,,,,,,,,,,,,,,,,,,,,,,,,0,-3
273,9100,,,,,,,,,,,,,,,,,,,,,,,,,-1,-2
274,9133,,,,,,,,,,,,,,,,,,,,,,,,,0,0
275,9167,,,,,,,,,,,,,,,,,,,,,,,,,0,0
276,9200,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
277,9233,,,,,,,,,,,,,,,,,,,,,,,,,12,-38
278,9267,,,,,,,,,,,,,,,,,,,,,,,,,11,-56
279,9300,,,,,,,,,,,,,,,,,,,,,,,,,5,-57
280,9333,,,,,,,,,,,,,,,,,,,,,,,,,1,-23
281,9367,,,,,,,,,,,,,,,,,,,,,,,,,0,0
282,9400,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
283,9433,,,,,,,,,,,,,,,,,,,,,,,,,-1,0
284,9467,,,,,,,,,,,,,,,,,,,,,,,,,-2,0
285,9500,,,,,,,,,,,,,,,,,,,,,,,,,-3,2
286,9533,,,,,,,,,,,,,,,,,,,,,,,,,-6,1
287,9567,,,,,,,,,,,,,,,,,,,,,,,,,-10,5
288,9600,,,,,,,,,,,,,,,,,,,,,,,,,-20,14
289,9633,,,,,,,,,,,,,,,,,,,,,,,,,-10,13
290,9667,,,,,,,,,,,,,,,,,,,,,,,,,-1,6
291,9700,,,,,,,,,,,,,,,,,,,,,,,,,-1,1
292,9733,,,,,,,,,,,,,,,,,,,,,,,,,0,0
293,9767,,,,,,,,,,,,,,,,,,,,,,,,,0,0
294,9800,,,,,,,,,,,,,,,,,,,,,,,,,-1,3
295,9833,,,,,,,,,,,,,,,,,,,,,,,,,-14,17
296,9867,,,,,,,,,,,,,,,,,,,,,,,,,-11,11
297,9900,,,,,,,,,,,,,,,,,,,,,,,,,-1,2
298,9933,,,,,,,,,,,,,,,,,,,,,,,,,0,0
299,9967,,,,,,,,,,,,,,,,,,,,,,,,,0,0
300,10000,,,,,,,,,,,,,,,,,,,,,,,,,0,0
301,10033,,,,,,,,,,,,,,,,,,,,,,,,,0,0
302,10067,,,,,,,,,,,,,,,,,,,,,,,,,0,0
303,10100,,,,,,,,,,,,,,,,,,,,,,,,,0,0
304,10133,,,,,,,,,,,,,,,,,,,,,,,,,0,0
305,10167,,,,,,,,,,,,,,,,,,,,,,,,,0,0
306,10200,,,,,,,,,,,,,,,,,,,,,,,,,0,0
307,10233,,,,,,,,,,,,,,,,,,,,,,,,,0,0
308,10267,,,,,,,,,,,,,,,,,,,,,,,,,0,0
309,10300,,,,,,,,,,,,,,,,,,,,,,,,,0,0
310,10333,,,,,,,,,,,,,,,,,,,,,,,,,-1,0
311,10367,,,,,,,,,,,,,,,,,,,,,,,,,0,0
312,10400,,,,,,,,,,,,,,,,,,,,,,,,,1,0
313,10433,,,,,,,,,,,,,,,,,,,,,,,,,82,-40
314,10467,,,,,,,,,,,,,,,,,,,,,,,,,37,-40
315,10500,,,,,,,,,,,,,,,,,,,,,,,,,4,-11
316,10533,,,,,,,,,,,,,,,,,,,,,,,,,-1,0
317,10567,,,,,,,,,,,,,,,,,,,,,,,,,-3,0
318,10600,,,,,,,,,,,,,,,,,,,,,,,,,-1,2
319,10633,,,,,,,,,,,,,,,,,,,,,,,,,-3,1
320,10667,,,,,,,,,,,,,,,,,,,,,,,,,-4,3
321,10700,,,,,,,,,,,,,,,,,,,,,,,,,-10,1
322,10733,,,,,,,,,,,,,,,,,,,,,,,,,-5,1
323,10767,,,,,,,,,,,,,,,,,,,,,,,,,-7,0
324,10800,,,,,,,,,,,,,,,,,,,,,,,,,-3,0
325,10833,,,,,,,,,,,,,,,,,,,,,,,,,-2,1
326,10867,,,,,,,,,,,,,,,,,,,,,,,,,-7,5
327,10900,,,,,,,,,,,,,,,,,,,,,,,,,-11,15
328,10933,,,,,,,,,,,,,,,,,,,,,,s,move_down,,-2,7
329,10967,,,,,,,,,,,,,,,,,,,,,,s,move_down,,0,0
330,11000,,,,,,,,,,,,,,,,,,,,,,s,move_down,,0,0
331,11033,,,,,,,,,,,,,,,,,,,,,,s,move_down,,0,0
332,11067,,,,,,,,,,,,,,,,,,,,,,s,move_down,,0,0
333,11100,,,,,,,,,,,,,,,,,,,,,,,,,0,0
334,11133,,,,,,,,,,,,,,,,,,,,,,,,,0,0
335,11167,,,,,,,,,,,,,,,,,,,,,,,,,0,0
336,11200,,,,,,,,,,,,,,,,,,,,,,,,,0,0
337,11233,,,,,,,,,,,,,,,,,,,,,,,,,0,0
338,11267,,,,,,,,,,,,,,,,,,,,,,,,,0,0
339,11300,,,,,,,,,,,,,,,,,,,,,,,,,0,0
340,11333,,,,,,,,,,,,,,,,,,,,,,,,,0,0
341,11367,,,,,,,,,,,,,,,,,,,,,,,,,0,0
342,11400,,,,,,,,,,,,,,,,,,,,,,,,,0,0
343,11433,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
344,11467,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
345,11500,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
346,11533,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
347,11567,,,,,,,,,,,,,,,,,,,,,,w,move_up,,0,0
348,11600,,,,,,,,,,,,,,,,,,,,,,,,,0,0
349,11633,,,,,,,,,,,,,,,,,,,,,,,,,1,-1
350,11667,,,,,,,,,,,,,,,,,,,,,,,,,1,-5
351,11700,,,,,,,,,,,,,,,,,,,,,,,,,2,-11
352,11733,,,,,,,,,,,,,,,,,,,,,,,,,0,-7
353,11767,,,,,,,,,,,,,,,,,,,,,,,,,0,0
354,11800,,,,,,,,,,,,,,,,,,,,,,,,,0,0
355,11833,,,,,,,,,,,,,,,,,,,,,,,,,0,0
356,11867,,,,,,,,,,,,,,,,,,,,,,,,,0,0
357,11900,,,,,,,,,,,,,,,,,,,,,,,,,0,0
358,11933,,,,,,,,,,,,,,,,,,,,,,,,,1,-7
359,11967,,,,,,,,,,,,,,,,,,,,,,,,,0,-9
360,12000,,,,,,,,,,,,,,,,,,,,,,,,,-1,-2
361,12033,,,,,,,,,,,,,,,,,,,,,,,,,0,0
362,12067,,,,,,,,,,,,,,,,,,,,,,,,,0,0
363,12100,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,0
364,12133,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,0
365,12167,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,0
366,12200,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,0
367,12233,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,0
368,12267,,,,,,,,,,,,,,,,,,,,,,,,,0,0
369,12300,,,,,,,,,,,,,,,,,,,,,,,,,0,0
370,12333,,,,,,,,,,,,,,,,,,,,,,,,,0,0
371,12367,,,,,,,,,,,,,,,,,,,,,,,,,0,0
372,12400,,,,,,,,,,,,,,,,,,,,,,,,,0,1
373,12433,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,0
374,12467,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,0
375,12500,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,0
376,12533,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,1
377,12567,,,,,,,,,,,,,,,,,,,,,,,,,0,3
378,12600,,,,,,,,,,,,,,,,,,,,,,,,,0,3
379,12633,,,,,,,,,,,,,,,,,,,,,,,,,0,2
380,12667,,,,,,,,,,,,,,,,,,,,,,,,,0,3
381,12700,,,,,,,,,,,,,,,,,,,,,,,,,-1,12
382,12733,,,,,,,,,,,,,,,,,,,,,,,,,-1,6
383,12767,,,,,,,,,,,,,,,,,,,,,,,,,0,0
384,12800,,,,,,,,,,,,,,,,,,,,,,,,,0,1
385,12833,,,,,,,,,,,,,,,,,,,,,,,,,0,0
386,12867,,,,,,,,,,,,,,,,,,,,,,,,,0,0
387,12900,,,,,,,,,,,,,,,,,,,,,,,,,0,0
388,12933,,,,,,,,,,,,,,,,,,,,,,,,,0,0
389,12967,,,,,,,,,,,,,,,,,,,,,,e,interact,,0,-2
