frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
209,6967,,,,,,,,,,,,,,,,,,,,,,,equipment_primary_tool_action,mouse_left,0,0
210,7000,,,,,,,,,,,,,,,,,,,,,,,,,0,0
211,7033,,,,,,,,,,,,,,,,,,,,,,,,,0,0
212,7067,,,,,,,,,,,,,,,,,,,,,,,,,0,0
213,7100,,,,,,,,,,,,,,,,,,,,,,,,,0,0
214,7133,,,,,,,,,,,,,,,,,,,,,,,,,0,0
215,7167,,,,,,,,,,,,,,,,,,,,,,,,,0,0
216,7200,,,,,,,,,,,,,,,,,,,,,,,,,1,0
217,7233,,,,,,,,,,,,,,,,,,,,,,,,,88,6
218,7267,,,,,,,,,,,,,,,,,,,,,,,,,157,19
219,7300,,,,,,,,,,,,,,,,,,,,,,,,,161,14
220,7333,,,,,,,,,,,,,,,,,,,,,,,,,78,8
221,7367,,,,,,,,,,,,,,,,,,,,,,,,,0,0
222,7400,,,,,,,,,,,,,,,,,,,,,,,,,2,1
223,7433,,,,,,,,,,,,,,,,,,,,,,,,,0,0
224,7467,,,,,,,,,,,,,,,,,,,,,,,,,0,0
225,7500,,,,,,,,,,,,,,,,,,,,,,,,,0,0
226,7533,,,,,,,,,,,,,,,,,,,,,,,,,0,0
227,7567,,,,,,,,,,,,,,,,,,,,,,,,,0,0
228,7600,,,,,,,,,,,,,,,,,,,,,,,,,1,0
229,7633,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
230,7667,,,,,,,,,,,,,,,,,,,,,,,,,6,-5
231,7700,,,,,,,,,,,,,,,,,,,,,,,,,20,1
232,7733,,,,,,,,,,,,,,,,,,,,,,,,,51,7
233,7767,,,,,,,,,,,,,,,,,,,,,,,,,127,13
234,7800,,,,,,,,,,,,,,,,,,,,,,,,,187,16
235,7833,,,,,,,,,,,,,,,,,,,,,,,,,187,15
236,7867,,,,,,,,,,,,,,,,,,,,,,,,,120,11
237,7900,,,,,,,,,,,,,,,,,,,,,,,,,11,-6
238,7933,,,,,,,,,,,,,,,,,,,,,,,,,0,0
239,7967,,,,,,,,,,,,,,,,,,,,,,,,,-5,0
240,8000,,,,,,,,,,,,,,,,,,,,,,,,,0,0
241,8033,,,,,,,,,,,,,,,,,,,,,,,,,0,0
242,8067,,,,,,,,,,,,,,,,,,,,,,,,,0,0
243,8100,,,,,,,,,,,,,,,,,,,,,,,,,0,0
244,8133,,,,,,,,,,,,,,,,,,,,,,,,,-1,0
245,8167,,,,,,,,,,,,,,,,,,,,,,,,,0,-2
246,8200,,,,,,,,,,,,,,,,,,,,,,,,,2,-7
247,8233,,,,,,,,,,,,,,,,,,,,,,,,,-2,-7
248,8267,,,,,,,,,,,,,,,,,,,,,,,,,-3,-8
249,8300,,,,,,,,,,,,,,,,,,,,,,,,,-2,-5
250,8333,,,,,,,,,,,,,,,,,,,,,,,,,0,0
251,8367,,,,,,,,,,,,,,,,,,,,,,,,,0,0
252,8400,,,,,,,,,,,,,,,,,,,,,,,,,0,0
253,8433,,,,,,,,,,,,,,,,,,,,,,,,,0,0
254,8467,,,,,,,,,,,,,,,,,,,,,,,,,0,0
255,8500,,,,,,,,,,,,,,,,,,,,,,,,,0,0
