frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,camera_radial_k1,camera_radial_k2,camera_radial_k3,camera_radial_k4,camera_radial_k5,camera_radial_k6,camera_tangential_p1,camera_tangential_p2,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
4,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
8,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
9,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
10,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
11,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
12,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
13,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
14,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
15,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
16,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
17,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
18,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
19,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
20,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
21,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
22,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
23,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
24,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
25,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement_look_x_axis,,3.0,0.0
26,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
27,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
28,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
29,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
30,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
31,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
33,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
34,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
35,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
36,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
37,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
38,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
39,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
40,1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
41,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
42,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
43,1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
44,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
45,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
46,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
47,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
48,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
49,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
50,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
51,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
52,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
53,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
54,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
55,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
56,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
57,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
58,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
59,2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
60,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
61,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
62,2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
63,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
64,2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
65,2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
66,2467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
67,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
68,2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
69,2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
70,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
71,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
72,2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
73,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
74,2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
75,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
76,2833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
77,2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
78,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
79,2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
80,2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
81,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
82,3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
83,3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
84,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
85,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
86,3167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
87,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
88,3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
89,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
90,3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
91,3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
92,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
93,3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
94,3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
95,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
96,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
97,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
98,3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
99,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
100,3733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
101,3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
102,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
103,3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
104,3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
105,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
106,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
107,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
108,4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
109,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
110,4133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
111,4167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
112,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
113,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
114,4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
115,4333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
116,4367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
117,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
118,4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
119,4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
120,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
121,4533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
122,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
123,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
124,4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
125,4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
126,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
127,4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
128,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
129,4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
130,4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
131,4900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
132,4933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
133,4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
134,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
135,5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
136,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
137,5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
138,5167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
139,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
140,5233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
141,5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
142,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
143,5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
144,5367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
145,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
146,5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
147,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
148,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
149,5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
150,5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
151,5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
152,5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
153,5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
154,5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
155,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
156,5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
157,5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
158,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
159,5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
160,5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
161,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
162,6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
163,6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
164,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
